District ,Crop,Crop_Year,Season,Area ,Production,Yield
AMRITSAR,Wheat,2003,Rabi       ,358000,1538000,4.3
AMRITSAR,Wheat,2004,Rabi       ,372000,1591000,4.28
AMRITSAR,Wheat,2005,Rabi       ,371000,1643000,4.43
AMRITSAR,Wheat,2006,Rabi       ,185000,767000,4.15
AMRITSAR,Wheat,2007,Rabi       ,184000,810000,4.4
AMRITSAR,Wheat,2008,Rabi       ,187000,757000,4.05
AMRITSAR,Wheat,2009,Rabi       ,185000,753000,4.07
AMRITSAR,Wheat,2010,Rabi       ,189000,810000,4.29
AMRITSAR,Wheat,2011,Rabi       ,190000,945000,4.97
AMRITSAR,Wheat,2012,Rabi       ,190000,884000,4.65
AMRITSAR,Wheat,2013,Rabi       ,188000,934000,4.97
AMRITSAR,Wheat,2014,Rabi       ,188000,736000,3.91
AMRITSAR,Wheat,2015,Rabi       ,188000,842000,4.48
AMRITSAR,Wheat,2016,Rabi       ,188000,930000,4.95
AMRITSAR,Wheat,2017,Rabi       ,189000,920000,4.87
AMRITSAR,Wheat,2018,Rabi       ,189000,910000,4.81
AMRITSAR,Wheat,2019,Rabi       ,188000,852000,4.53
BARNALA,Wheat,2007,Rabi       ,112000,535000,4.78
BARNALA,Wheat,2008,Rabi       ,114000,554000,4.86
BARNALA,Wheat,2009,Rabi       ,114000,520000,4.56
BARNALA,Wheat,2010,Rabi       ,115000,572000,4.97
BARNALA,Wheat,2011,Rabi       ,115000,615000,5.35
BARNALA,Wheat,2012,Rabi       ,114000,567000,4.97
BARNALA,Wheat,2013,Rabi       ,114000,596000,5.23
BARNALA,Wheat,2014,Rabi       ,114000,527000,4.62
BARNALA,Wheat,2015,Rabi       ,115000,565000,4.91
BARNALA,Wheat,2016,Rabi       ,114000,626000,5.49
BARNALA,Wheat,2017,Rabi       ,114000,609000,5.34
BARNALA,Wheat,2018,Rabi       ,115000,641000,5.57
BARNALA,Wheat,2019,Rabi       ,114000,599000,5.25
BATHINDA,Wheat,1997,Rabi       ,236000,819000,3.47
BATHINDA,Wheat,1998,Rabi       ,258000,1144000,4.43
BATHINDA,Wheat,1999,Rabi       ,242000,1117000,4.62
BATHINDA,Wheat,2000,Rabi       ,243000,1014000,4.17
BATHINDA,Wheat,2001,Rabi       ,243000,949000,3.91
BATHINDA,Wheat,2002,Rabi       ,239000,999000,4.18
BATHINDA,Wheat,2003,Rabi       ,242000,942000,3.89
BATHINDA,Wheat,2004,Rabi       ,241000,993000,4.12
BATHINDA,Wheat,2005,Rabi       ,243000,954000,3.93
BATHINDA,Wheat,2006,Rabi       ,245000,1044000,4.26
BATHINDA,Wheat,2007,Rabi       ,247000,1077000,4.36
BATHINDA,Wheat,2008,Rabi       ,249000,1152000,4.63
BATHINDA,Wheat,2009,Rabi       ,251000,1013000,4.04
BATHINDA,Wheat,2010,Rabi       ,253000,1166000,4.61
BATHINDA,Wheat,2011,Rabi       ,252000,1260000,5
BATHINDA,Wheat,2012,Rabi       ,254000,1216000,4.79
BATHINDA,Wheat,2013,Rabi       ,254000,1259000,4.96
BATHINDA,Wheat,2014,Rabi       ,254000,1218000,4.8
BATHINDA,Wheat,2015,Rabi       ,253000,1184000,4.68
BATHINDA,Wheat,2016,Rabi       ,252000,1335000,5.3
BATHINDA,Wheat,2017,Rabi       ,254000,1345000,5.3
BATHINDA,Wheat,2018,Rabi       ,255000,1428000,5.6
BATHINDA,Wheat,2019,Rabi       ,256000,1387000,5.42
FARIDKOT,Wheat,1997,Rabi       ,109000,451000,4.14
FARIDKOT,Wheat,1998,Rabi       ,62000,265000,4.27
FARIDKOT,Wheat,1999,Rabi       ,112000,522000,4.66
FARIDKOT,Wheat,2000,Rabi       ,111000,524000,4.72
FARIDKOT,Wheat,2001,Rabi       ,111000,496000,4.47
FARIDKOT,Wheat,2002,Rabi       ,112000,474000,4.23
FARIDKOT,Wheat,2003,Rabi       ,114000,461000,4.04
FARIDKOT,Wheat,2004,Rabi       ,114000,487000,4.27
FARIDKOT,Wheat,2005,Rabi       ,116000,483000,4.16
FARIDKOT,Wheat,2006,Rabi       ,117000,484000,4.14
FARIDKOT,Wheat,2007,Rabi       ,117000,509000,4.35
FARIDKOT,Wheat,2008,Rabi       ,118000,550000,4.66
FARIDKOT,Wheat,2009,Rabi       ,117000,481000,4.11
FARIDKOT,Wheat,2010,Rabi       ,117000,563000,4.81
FARIDKOT,Wheat,2011,Rabi       ,117000,616000,5.26
FARIDKOT,Wheat,2012,Rabi       ,117000,553000,4.73
FARIDKOT,Wheat,2013,Rabi       ,116000,601000,5.18
FARIDKOT,Wheat,2014,Rabi       ,116000,558000,4.81
FARIDKOT,Wheat,2015,Rabi       ,117000,550000,4.7
FARIDKOT,Wheat,2016,Rabi       ,117000,609000,5.21
FARIDKOT,Wheat,2017,Rabi       ,116000,619000,5.34
FARIDKOT,Wheat,2018,Rabi       ,116000,620000,5.34
FARIDKOT,Wheat,2019,Rabi       ,116000,646000,5.57
FATEHGARH SAHIB,Wheat,1997,Rabi       ,88000,361000,4.1
FATEHGARH SAHIB,Wheat,1998,Rabi       ,85000,401000,4.72
FATEHGARH SAHIB,Wheat,1999,Rabi       ,86000,443000,5.15
FATEHGARH SAHIB,Wheat,2000,Rabi       ,86000,434000,5.05
FATEHGARH SAHIB,Wheat,2001,Rabi       ,85000,418000,4.92
FATEHGARH SAHIB,Wheat,2002,Rabi       ,85000,379000,4.46
FATEHGARH SAHIB,Wheat,2003,Rabi       ,85000,367000,4.32
FATEHGARH SAHIB,Wheat,2004,Rabi       ,85000,417000,4.91
FATEHGARH SAHIB,Wheat,2005,Rabi       ,84000,369000,4.39
FATEHGARH SAHIB,Wheat,2006,Rabi       ,85000,348000,4.09
FATEHGARH SAHIB,Wheat,2007,Rabi       ,85000,429000,5.05
FATEHGARH SAHIB,Wheat,2008,Rabi       ,85000,376000,4.42
FATEHGARH SAHIB,Wheat,2009,Rabi       ,85000,419000,4.93
FATEHGARH SAHIB,Wheat,2010,Rabi       ,85000,417000,4.91
FATEHGARH SAHIB,Wheat,2011,Rabi       ,85000,449000,5.28
FATEHGARH SAHIB,Wheat,2012,Rabi       ,85000,440000,5.18
FATEHGARH SAHIB,Wheat,2013,Rabi       ,84000,427000,5.08
FATEHGARH SAHIB,Wheat,2014,Rabi       ,84000,340000,4.05
FATEHGARH SAHIB,Wheat,2015,Rabi       ,84000,394000,4.69
FATEHGARH SAHIB,Wheat,2016,Rabi       ,84000,436000,5.19
FATEHGARH SAHIB,Wheat,2017,Rabi       ,85000,454000,5.34
FATEHGARH SAHIB,Wheat,2018,Rabi       ,85000,440000,5.18
FATEHGARH SAHIB,Wheat,2019,Rabi       ,85000,374000,4.4
FAZILKA,Wheat,2012,Rabi       ,208000,972000,4.67
FAZILKA,Wheat,2013,Rabi       ,211000,1039000,4.92
FAZILKA,Wheat,2014,Rabi       ,206000,913000,4.43
FAZILKA,Wheat,2015,Rabi       ,209000,939000,4.49
FAZILKA,Wheat,2016,Rabi       ,207000,1023000,4.94
FAZILKA,Wheat,2017,Rabi       ,210000,1007000,4.8
FAZILKA,Wheat,2018,Rabi       ,208000,1052000,5.06
FAZILKA,Wheat,2019,Rabi       ,206000,1016000,4.93
FIROZEPUR,Wheat,1997,Rabi       ,422000,1677000,3.97
FIROZEPUR,Wheat,1998,Rabi       ,354000,1567000,4.43
FIROZEPUR,Wheat,1999,Rabi       ,374000,1738000,4.65
FIROZEPUR,Wheat,2000,Rabi       ,378000,1705000,4.51
FIROZEPUR,Wheat,2001,Rabi       ,383000,1661000,4.34
FIROZEPUR,Wheat,2002,Rabi       ,369000,1470000,3.98
FIROZEPUR,Wheat,2003,Rabi       ,383000,1586000,4.14
FIROZEPUR,Wheat,2004,Rabi       ,386000,1599000,4.14
FIROZEPUR,Wheat,2005,Rabi       ,386000,1569000,4.06
FIROZEPUR,Wheat,2006,Rabi       ,389000,1587000,4.08
FIROZEPUR,Wheat,2007,Rabi       ,395000,1785000,4.52
FIROZEPUR,Wheat,2008,Rabi       ,395000,1849000,4.68
FIROZEPUR,Wheat,2009,Rabi       ,395000,1636000,4.14
FIROZEPUR,Wheat,2010,Rabi       ,397000,1850000,4.66
FIROZEPUR,Wheat,2011,Rabi       ,394000,1969000,5
FIROZEPUR,Wheat,2012,Rabi       ,185000,911000,4.92
FIROZEPUR,Wheat,2013,Rabi       ,189000,1001000,5.3
FIROZEPUR,Wheat,2014,Rabi       ,188000,877000,4.66
FIROZEPUR,Wheat,2015,Rabi       ,188000,862000,4.59
FIROZEPUR,Wheat,2016,Rabi       ,184000,959000,5.21
FIROZEPUR,Wheat,2017,Rabi       ,187000,977000,5.22
FIROZEPUR,Wheat,2018,Rabi       ,187000,1010000,5.4
FIROZEPUR,Wheat,2019,Rabi       ,187000,957000,5.12
GURDASPUR,Wheat,1997,Rabi       ,194000,729000,3.76
GURDASPUR,Wheat,1998,Rabi       ,108000,465000,4.31
GURDASPUR,Wheat,1999,Rabi       ,213000,929000,4.36
GURDASPUR,Wheat,2000,Rabi       ,217000,924000,4.26
GURDASPUR,Wheat,2001,Rabi       ,217000,1011000,4.66
GURDASPUR,Wheat,2002,Rabi       ,206000,784000,3.81
GURDASPUR,Wheat,2003,Rabi       ,219000,952000,4.35
GURDASPUR,Wheat,2004,Rabi       ,227000,810000,3.57
GURDASPUR,Wheat,2005,Rabi       ,227000,904000,3.98
GURDASPUR,Wheat,2006,Rabi       ,229000,910000,3.97
GURDASPUR,Wheat,2007,Rabi       ,231000,976000,4.23
GURDASPUR,Wheat,2008,Rabi       ,231000,927000,4.01
GURDASPUR,Wheat,2009,Rabi       ,230000,940000,4.09
GURDASPUR,Wheat,2010,Rabi       ,226000,919000,4.07
GURDASPUR,Wheat,2011,Rabi       ,231000,1098000,4.75
GURDASPUR,Wheat,2012,Rabi       ,184000,825000,4.48
GURDASPUR,Wheat,2013,Rabi       ,184000,822000,4.47
GURDASPUR,Wheat,2014,Rabi       ,187000,627000,3.35
GURDASPUR,Wheat,2015,Rabi       ,184000,856000,4.65
GURDASPUR,Wheat,2016,Rabi       ,184000,848000,4.61
GURDASPUR,Wheat,2017,Rabi       ,185000,876000,4.74
GURDASPUR,Wheat,2018,Rabi       ,184000,868000,4.72
GURDASPUR,Wheat,2019,Rabi       ,185000,772000,4.17
HOSHIARPUR,Wheat,1997,Rabi       ,135000,413000,3.06
HOSHIARPUR,Wheat,1998,Rabi       ,140000,488000,3.49
HOSHIARPUR,Wheat,1999,Rabi       ,144000,517000,3.59
HOSHIARPUR,Wheat,2000,Rabi       ,142000,489000,3.44
HOSHIARPUR,Wheat,2001,Rabi       ,139000,502000,3.61
HOSHIARPUR,Wheat,2002,Rabi       ,137000,471000,3.44
HOSHIARPUR,Wheat,2003,Rabi       ,146000,499000,3.42
HOSHIARPUR,Wheat,2004,Rabi       ,145000,493000,3.4
HOSHIARPUR,Wheat,2005,Rabi       ,145000,514000,3.54
HOSHIARPUR,Wheat,2006,Rabi       ,142000,517000,3.64
HOSHIARPUR,Wheat,2007,Rabi       ,145000,552000,3.81
HOSHIARPUR,Wheat,2008,Rabi       ,154000,545000,3.54
HOSHIARPUR,Wheat,2009,Rabi       ,153000,589000,3.85
HOSHIARPUR,Wheat,2010,Rabi       ,154000,661000,4.29
HOSHIARPUR,Wheat,2011,Rabi       ,154000,694000,4.51
HOSHIARPUR,Wheat,2012,Rabi       ,149000,629000,4.22
HOSHIARPUR,Wheat,2013,Rabi       ,148000,671000,4.53
HOSHIARPUR,Wheat,2014,Rabi       ,150000,540000,3.6
HOSHIARPUR,Wheat,2015,Rabi       ,145000,591000,4.08
HOSHIARPUR,Wheat,2016,Rabi       ,147000,606000,4.12
HOSHIARPUR,Wheat,2017,Rabi       ,143000,620000,4.34
HOSHIARPUR,Wheat,2018,Rabi       ,144000,611000,4.24
HOSHIARPUR,Wheat,2019,Rabi       ,142000,609000,4.29
JALANDHAR,Wheat,1997,Rabi       ,157000,563000,3.59
JALANDHAR,Wheat,1998,Rabi       ,162000,748000,4.62
JALANDHAR,Wheat,1999,Rabi       ,163000,803000,4.93
JALANDHAR,Wheat,2000,Rabi       ,167000,773000,4.63
JALANDHAR,Wheat,2001,Rabi       ,167000,785000,4.7
JALANDHAR,Wheat,2002,Rabi       ,167000,715000,4.28
JALANDHAR,Wheat,2003,Rabi       ,169000,747000,4.42
JALANDHAR,Wheat,2004,Rabi       ,171000,734000,4.29
JALANDHAR,Wheat,2005,Rabi       ,170000,764000,4.49
JALANDHAR,Wheat,2006,Rabi       ,165000,692000,4.19
JALANDHAR,Wheat,2007,Rabi       ,167000,741000,4.44
JALANDHAR,Wheat,2008,Rabi       ,171000,708000,4.14
JALANDHAR,Wheat,2009,Rabi       ,170000,735000,4.32
JALANDHAR,Wheat,2010,Rabi       ,169000,793000,4.69
JALANDHAR,Wheat,2011,Rabi       ,171000,866000,5.06
JALANDHAR,Wheat,2012,Rabi       ,169000,773000,4.57
JALANDHAR,Wheat,2013,Rabi       ,169000,837000,4.95
JALANDHAR,Wheat,2014,Rabi       ,167000,685000,4.1
JALANDHAR,Wheat,2015,Rabi       ,171000,762000,4.46
JALANDHAR,Wheat,2016,Rabi       ,167000,809000,4.84
JALANDHAR,Wheat,2017,Rabi       ,170000,861000,5.06
JALANDHAR,Wheat,2018,Rabi       ,170000,845000,4.97
JALANDHAR,Wheat,2019,Rabi       ,173000,870000,5.03
KAPURTHALA,Wheat,1997,Rabi       ,102000,348000,3.41
KAPURTHALA,Wheat,1998,Rabi       ,238000,990000,4.16
KAPURTHALA,Wheat,1999,Rabi       ,111000,523000,4.71
KAPURTHALA,Wheat,2000,Rabi       ,111000,493000,4.44
KAPURTHALA,Wheat,2001,Rabi       ,114000,538000,4.72
KAPURTHALA,Wheat,2002,Rabi       ,112000,445000,3.97
KAPURTHALA,Wheat,2003,Rabi       ,112000,496000,4.43
KAPURTHALA,Wheat,2004,Rabi       ,115000,460000,4
KAPURTHALA,Wheat,2005,Rabi       ,111000,483000,4.35
KAPURTHALA,Wheat,2006,Rabi       ,109000,444000,4.07
KAPURTHALA,Wheat,2007,Rabi       ,111000,506000,4.56
KAPURTHALA,Wheat,2008,Rabi       ,111000,472000,4.25
KAPURTHALA,Wheat,2009,Rabi       ,111000,457000,4.12
KAPURTHALA,Wheat,2010,Rabi       ,108000,480000,4.44
KAPURTHALA,Wheat,2011,Rabi       ,110000,542000,4.93
KAPURTHALA,Wheat,2012,Rabi       ,110000,510000,4.64
KAPURTHALA,Wheat,2013,Rabi       ,111000,548000,4.94
KAPURTHALA,Wheat,2014,Rabi       ,110000,429000,3.9
KAPURTHALA,Wheat,2015,Rabi       ,110000,469000,4.26
KAPURTHALA,Wheat,2016,Rabi       ,106000,522000,4.92
KAPURTHALA,Wheat,2017,Rabi       ,108000,523000,4.84
KAPURTHALA,Wheat,2018,Rabi       ,109000,516000,4.73
KAPURTHALA,Wheat,2019,Rabi       ,109000,507000,4.65
LUDHIANA,Wheat,1997,Rabi       ,257000,1082000,4.21
LUDHIANA,Wheat,1998,Rabi       ,413000,1823000,4.41
LUDHIANA,Wheat,1999,Rabi       ,259000,1312000,5.07
LUDHIANA,Wheat,2000,Rabi       ,258000,1334000,5.17
LUDHIANA,Wheat,2001,Rabi       ,257000,1304000,5.07
LUDHIANA,Wheat,2002,Rabi       ,254000,1142000,4.5
LUDHIANA,Wheat,2003,Rabi       ,257000,1220000,4.75
LUDHIANA,Wheat,2004,Rabi       ,258000,1246000,4.83
LUDHIANA,Wheat,2005,Rabi       ,257000,1228000,4.78
LUDHIANA,Wheat,2006,Rabi       ,257000,1158000,4.51
LUDHIANA,Wheat,2007,Rabi       ,258000,1238000,4.8
LUDHIANA,Wheat,2008,Rabi       ,259000,1137000,4.39
LUDHIANA,Wheat,2009,Rabi       ,259000,1200000,4.63
LUDHIANA,Wheat,2010,Rabi       ,257000,1276000,4.96
LUDHIANA,Wheat,2011,Rabi       ,257000,1381000,5.37
LUDHIANA,Wheat,2012,Rabi       ,256000,1242000,4.85
LUDHIANA,Wheat,2013,Rabi       ,254000,1327000,5.22
LUDHIANA,Wheat,2014,Rabi       ,253000,1129000,4.46
LUDHIANA,Wheat,2015,Rabi       ,251000,1172000,4.67
LUDHIANA,Wheat,2016,Rabi       ,250000,1273000,5.09
LUDHIANA,Wheat,2017,Rabi       ,252000,1296000,5.14
LUDHIANA,Wheat,2018,Rabi       ,251000,1288000,5.13
LUDHIANA,Wheat,2019,Rabi       ,250000,1275000,5.1
MANSA,Wheat,1997,Rabi       ,157000,558000,3.55
MANSA,Wheat,1998,Rabi       ,159000,687000,4.32
MANSA,Wheat,1999,Rabi       ,157000,719000,4.58
MANSA,Wheat,2000,Rabi       ,163000,748000,4.59
MANSA,Wheat,2001,Rabi       ,165000,667000,4.04
MANSA,Wheat,2002,Rabi       ,163000,691000,4.24
MANSA,Wheat,2003,Rabi       ,166000,691000,4.16
MANSA,Wheat,2004,Rabi       ,167000,707000,4.23
MANSA,Wheat,2005,Rabi       ,163000,612000,3.75
MANSA,Wheat,2006,Rabi       ,165000,718000,4.35
MANSA,Wheat,2007,Rabi       ,169000,727000,4.3
MANSA,Wheat,2008,Rabi       ,171000,791000,4.63
MANSA,Wheat,2009,Rabi       ,170000,730000,4.29
MANSA,Wheat,2010,Rabi       ,170000,830000,4.88
MANSA,Wheat,2011,Rabi       ,170000,841000,4.95
MANSA,Wheat,2012,Rabi       ,171000,759000,4.44
MANSA,Wheat,2013,Rabi       ,170000,854000,5.02
MANSA,Wheat,2014,Rabi       ,166000,742000,4.47
MANSA,Wheat,2015,Rabi       ,170000,789000,4.64
MANSA,Wheat,2016,Rabi       ,171000,876000,5.12
MANSA,Wheat,2017,Rabi       ,172000,890000,5.17
MANSA,Wheat,2018,Rabi       ,171000,932000,5.45
MANSA,Wheat,2019,Rabi       ,171000,922000,5.39
MOGA,Wheat,1997,Rabi       ,124000,530000,4.27
MOGA,Wheat,1998,Rabi       ,124000,562000,4.53
MOGA,Wheat,1999,Rabi       ,170000,838000,4.93
MOGA,Wheat,2000,Rabi       ,172000,818000,4.76
MOGA,Wheat,2001,Rabi       ,167000,779000,4.66
MOGA,Wheat,2002,Rabi       ,170000,735000,4.32
MOGA,Wheat,2003,Rabi       ,171000,743000,4.35
MOGA,Wheat,2004,Rabi       ,173000,759000,4.39
MOGA,Wheat,2005,Rabi       ,174000,767000,4.41
MOGA,Wheat,2006,Rabi       ,175000,725000,4.14
MOGA,Wheat,2007,Rabi       ,175000,818000,4.67
MOGA,Wheat,2008,Rabi       ,117000,873000,7.46
MOGA,Wheat,2009,Rabi       ,177000,779000,4.4
MOGA,Wheat,2010,Rabi       ,177000,887000,5.01
MOGA,Wheat,2011,Rabi       ,176000,961000,5.46
MOGA,Wheat,2012,Rabi       ,176000,871000,4.95
MOGA,Wheat,2013,Rabi       ,176000,922000,5.24
MOGA,Wheat,2014,Rabi       ,175000,794000,4.54
MOGA,Wheat,2015,Rabi       ,175000,805000,4.6
MOGA,Wheat,2016,Rabi       ,174000,918000,5.28
MOGA,Wheat,2017,Rabi       ,175000,908000,5.19
